PK15,PK30,PK33,PK14,PK29,PK32,PK16,PK31,PK34,PK2,PK1,PK3,PK12,PK18,PK21,PK24,PK27,PK5,PK8,PK41,PK42,PK11,PK17,PK20,PK23,PK26,PK4,PK7,PK37,PK38,PK10,PK13,PK19,PK22,PK25,PK28,PK6,PK9,PK39,PK40,PK35,PK36,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus
0,0,0,0,0,0,0,0,0,0,7.37,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,unk_o,unk_f,unk_g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,,
0,0,0,0,0,0,0,0,0,3.34,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Ruineniaceae,Ruinenia
0,0,0,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,Eukaryota,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,Helicogloeaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,Helicogloeaceae,Neogloea
0,0,0,0,0,0,0,0,0,0,0,0,0,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Atractiellomycetes,Atractiellales,,
0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,unk_o,Symmetrosporaceae,Symmetrospora
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,unk_o,unk_f,Cyrenella
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53,0,Eukaryota,Fungi,Basidiomycota,Cystobasidiomycetes,unk_o,unk_f,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Calocera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,Eukaryota,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,
0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Entylomatales,Entylomataceae,Entyloma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.51,10.81,0,44.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.17,0,9.34,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Cryptobasidiaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Exobasidiaceae,Exobasidium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,24.15,0,2.25,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Exobasidiaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,unk_f,unk_g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Microstromatales,unk_f,Pseudomicrostroma
0,0,0,22.240000000000002,10.719999999999999,18.03,8.25,0,0,33.22,34.86,2.8,3.11,0,124,48.06,0,4.67,452.75,37.92,872.92,101.82000000000001,22.8,38.65,57.45,13.96,59.910000000000004,0,6.02,25.37,183.68,35.47,0,24.9,47.58,0,11.49,0,270.18,2777.63,90.48,65.22,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia
0,0,0,21.46,0,0,0,2.64,0,0,0,0,0,0,0,0,0,279.46,27.17,6.33,40.949999999999996,27.56,0,8.96,0,0,2.48,0,6.79,10.86,0,0,0,0,0,0,0,0,18.14,66.83,22.61,26.1,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,4.19,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,unk_g
0,0,0,0,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54,0,0,0,0,0,2.79,10.02,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,,
0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,unk_f,unk_g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Kriegeriales,Camptobasidiaceae,Glaciozyma
0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97,21.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,,
0,0,0,0,0,0,0,0,0,0,0,0,0,18.42,0,0,0,0,0,0,0,0,8.83,191.87999999999997,2.99,14.46,18.37,0,22.57,0,0,0,0,0,0,0,0,0,0,0,24.89,29.93,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus
0,0,0,0,0,0,0,0,0,0,7.66,0,0,0,0,0,0,0,0,0,0,12.43,37.52,38.519999999999996,0,0,10.04,0,0,13.42,0,2.65,6.81,0,0,0,0,0,0,0,6.35,3.76,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula
0,0,0,0,0,0,3,0,0,8.12,0,3.61,0,0,3.84,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,unk_o,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Mixiomycetes,Mixiales,Mixiaceae,Mixia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Mixiomycetes,Mixiales,,
2.74,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,Eukaryota,Fungi,Basidiomycota,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Pachnocybales,Pachnocybaceae,
0,0,0,0,0,0,0,0,0,0,90.12,0,0,0,0,0,0,0,0,0,0,0,0,0,69.97,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,17.87,27.57,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Coleosporiaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47,0,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Melampsoraceae,Melampsora
0,0,0,0,0,0,0,0,0,0,11.45,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Milesinaceae,
0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,21.040000000000003,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Endophyllum
0,0,0,0,0,0,0,0,0,0,163.11,0,0,0,0,0,0,0,0,0,0,144.19,4.01,0,8.54,0,0,3.16,53.910000000000004,178.38,0,0,0,0,0,0,0,0,0,0,55.14,152.29000000000002,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,42.62,511.4,1418.95,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Puccinia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Uromyces
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,0,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,unk_f,
0,0,0,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Septobasidiales,Septobasidiaceae,
0,0,0,11.299999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,Septobasidiales,Septobasidiaceae,Septobasidium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Tausonia
0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Udeniomyces
0,0,0,0,0,0,0,10.22,0,0,0,0,0,2.43,0,0,0,0,0,0,0,4.28,0,183.47000000000003,0,0,3.85,0,16.39,0,0,0,0,0,0,0,0,0,5.470000000000001,3.28,3.84,16.759999999999998,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.96,0,0,4.83,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,
0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,16.66,0,5.38,0,0,0,2.73,0,37.72,5.83,0,2.74,0,0,0,0,0,0,0,0,3.44,0,0,0,0,4.07,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,
0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma
0,0,0,0,0,0,0,0,0,8.28,0,5.45,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus
0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,,
0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,
0,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,0,0,0,4.9,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,2.52,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremaceae,Papiliotrema
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29,7.17,2.68,380.64,0,0,15.01,0,6.85,0,0,0,0,0,0,0,0,0,0,0,10.4,40.26,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65,0,0,47.44,14.55,0,0,0,0,0,0,0,0,0,5.18,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,unk_g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,unk_f,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,unk_f,unk_g
0,0,0,14.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.719999999999999,0,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,19.23,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Apiotrichum
0,0,0,44.54,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38,9.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,6.06,0,0,0,0,0,0,0,0,0,3.68,0,22.15,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Trichosporon
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,unk_o,unk_f,unk_g
0,0,0,0,0,0,0,0,0,73.09,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,0,0,0,0,0,0,0,0,0,0,11.36,11.83,Eukaryota,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Farysia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Macalpinomyces
0,0,0,0,0,0,0,0,0,24.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61,14.879999999999999,0,0,0,0,0,0,0,0,0,0,20.74,2.4,Eukaryota,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,
0,0,0,5.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,unk_g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,
0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.26,Eukaryota,Fungi,Basidiomycota,unk_c,unk_o,,
0,0,0,3.66,0,0,0,0,0,0,5.05,0,0,0,0,0,0,0,0,0,4.68,0,3.39,11.149999999999999,0,7.09,29.73,0,17.35,0,0,3.45,0,0,0,0,0,0,0,0,7.35,38.68,Eukaryota,Fungi,Basidiomycota,unk_c,unk_o,unk_f,
0,0,0,3.5,0,0,0,0,0,0,4.42,0,0,0,0,0,0,0,0,0,0,8.16,14.47,19.849999999999998,17.7,0,5.03,0,0,8.54,0,0,3.56,3.83,0,0,3.89,8.82,0,0,14.14,11.89,Eukaryota,Fungi,Basidiomycota,unk_c,unk_o,unk_f,unk_g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.47,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Blastocladiomycota,Physodermatomycetes,Physodermatales,Physodermataceae,Paraphysoderma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.640000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08,Eukaryota,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,unk_f,unk_g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.65,Eukaryota,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Chytridiomycota,unk_c,unk_o,unk_f,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Cryptomycota,unk_c,unk_o,unk_f,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Cryptomycota,unk_c,unk_o,unk_f,unk_g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.39,0,Eukaryota,Fungi,Microsporidia,unk_c,unk_o,Pseudonosematidae,
0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Microsporidia,unk_c,unk_o,Tubulinosematidae,Anncaliia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Microsporidia,unk_c,unk_o,Tubulinosematidae,Tubulinosema
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82,0,Eukaryota,Fungi,Microsporidia,unk_c,unk_o,unk_f,Alternosema
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,Eukaryota,Fungi,Microsporidia,unk_c,unk_o,unk_f,Microsporidium
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,Eukaryota,Fungi,Microsporidia,unk_c,unk_o,unk_f,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Mucoromycota,Endogonomycetes,Endogonales,Densosporaceae,Sphaerocreas
0,0,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,0,0,3.22,0,0,0,0,4.03,0,0,0,0,0,0,0,0,0,0,8.93,24.75,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,0,0,11.43,4.12,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,7.66,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,unk_g
0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora
0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Diversisporaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,Gigasporaceae,
